INFO 2025-12-16 11:03:00,432 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:02,859 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:02,981 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:02,983 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:02,983 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,093 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,115 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,118 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:03,118 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,243 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,275 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,277 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:03,278 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,402 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,428 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,428 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-16 11:03:03,429 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:03:03,568 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 58208
INFO 2025-12-16 11:03:03,593 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:03:03,593 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
